NECK_TO_HEAD.x,NECK_TO_HEAD.y,NECK_TO_HEAD.z,TORSO_TO_NECK.x,TORSO_TO_NECK.y,TORSO_TO_NECK.z,NECK_TO_RIGHTSHOULDER.x,NECK_TO_RIGHTSHOULDER.y,NECK_TO_RIGHTSHOULDER.z,RIGHTSHOULDER_TO_RIGHTELBOW.x,RIGHTSHOULDER_TO_RIGHTELBOW.y,RIGHTSHOULDER_TO_RIGHTELBOW.z,RIGHTELBOW_TO_RIGHTHAND.x,RIGHTELBOW_TO_RIGHTHAND.y,RIGHTELBOW_TO_RIGHTHAND.z,NECK_TO_LEFTSHOULDER.x,NECK_TO_LEFTSHOULDER.y,NECK_TO_LEFTSHOULDER.z,LEFTSHOULDER_TO_LEFTELBOW.x,LEFTSHOULDER_TO_LEFTELBOW.y,LEFTSHOULDER_TO_LEFTELBOW.z,LEFTELBOW_TO_LEFTHAND.x,LEFTELBOW_TO_LEFTHAND.y,LEFTELBOW_TO_LEFTHAND.z,TORSO_TO_RIGHTHIP.x,TORSO_TO_RIGHTHIP.y,TORSO_TO_RIGHTHIP.z,TORSO_TO_LEFTHIP.x,TORSO_TO_LEFTHIP.y,TORSO_TO_LEFTHIP.z,answer
0.141048,-0.98235,0.122856,0.12995,-0.990071,0.0535915,-0.945565,-0.107482,0.307171,-0.538722,0.571951,0.618587,-0.133684,-0.127885,0.982738,0.945565,0.107482,-0.307171,0.531399,0.770815,-0.351368,0.565446,-0.204537,0.799021,-0.555934,0.825682,0.0958489,0.32603,0.925934,-0.190662,muscle
0.144448,-0.98201,0.121617,0.130919,-0.990056,0.0514679,-0.94675,-0.109452,0.302796,-0.546035,0.565945,0.617699,-0.133813,-0.146804,0.980073,0.94675,0.109451,-0.302796,0.519065,0.773336,-0.364038,0.547224,-0.224648,0.806275,-0.557731,0.824471,0.0958326,0.326173,0.926657,-0.186865,muscle
0.138436,-0.983212,0.11887,0.128236,-0.99055,0.0486397,-0.953615,-0.10969,0.280335,-0.536064,0.56174,0.630145,-0.129508,-0.166664,0.977472,0.953615,0.10969,-0.280335,0.49957,0.757079,-0.421024,0.514453,-0.280393,0.810381,-0.552041,0.829412,0.0855991,0.324241,0.930206,-0.172003,muscle
0.139041,-0.982944,0.120369,0.127741,-0.990433,0.0522037,-0.953995,-0.108306,0.279577,-0.523381,0.546043,0.654148,-0.132411,-0.219338,0.966622,0.953995,0.108306,-0.279577,0.463807,0.750693,-0.470471,0.527459,-0.338252,0.779341,-0.552732,0.829274,0.0824149,0.325954,0.92903,-0.175091,muscle
0.140472,-0.982423,0.122931,0.127983,-0.990335,0.053445,-0.952596,-0.107752,0.284516,-0.520357,0.545662,0.656872,-0.129674,-0.27233,0.953426,0.952596,0.107752,-0.284516,0.444157,0.747375,-0.494121,0.534509,-0.368056,0.760812,-0.552147,0.829552,0.0835334,0.324917,0.928759,-0.178423,muscle
0.140159,-0.980967,0.134388,0.12444,-0.990451,0.0593427,-0.94816,-0.101075,0.301291,-0.521442,0.5406,0.66019,-0.0922505,-0.294889,0.951068,0.94816,0.101075,-0.301291,0.431092,0.750421,-0.501026,0.539091,-0.357346,0.762683,-0.547687,0.832221,0.0862938,0.326854,0.925448,-0.191604,muscle
0.144171,-0.982363,0.119069,0.12779,-0.990686,0.0470221,-0.943978,-0.106947,0.3122,-0.522869,0.543005,0.65708,-0.0971945,-0.266937,0.9588,0.943978,0.106947,-0.3122,0.441939,0.754353,-0.485429,0.554192,-0.323958,0.766761,-0.540302,0.835623,0.0990293,0.312266,0.932214,-0.182938,muscle
0.141828,-0.981935,0.125252,0.129704,-0.990166,0.052415,-0.943522,-0.106996,0.313558,-0.525906,0.541718,0.655717,-0.094136,-0.246669,0.964517,0.943522,0.106996,-0.313558,0.424668,0.761483,-0.489694,0.573922,-0.283884,0.768129,-0.545423,0.832618,0.0962347,0.314516,0.930135,-0.189547,muscle
0.134206,-0.984367,0.114064,0.123574,-0.991366,0.043862,-0.938546,-0.102407,0.329611,-0.53713,0.530023,0.656176,-0.0852566,-0.235134,0.968217,0.938546,0.102407,-0.329611,0.420964,0.755831,-0.501507,0.597754,-0.255847,0.759758,-0.537793,0.835711,0.111201,0.317812,0.929068,-0.189282,muscle
0.126391,-0.985153,0.116185,0.113596,-0.992368,0.0479814,-0.930026,-0.0892232,0.356498,-0.546852,0.522058,0.654529,-0.0891671,-0.210888,0.973435,0.930026,0.0892229,-0.356498,0.421136,0.751707,-0.507524,0.612177,-0.231554,0.756057,-0.527219,0.841106,0.120749,0.325295,0.922893,-0.206039,muscle
