-425.612,87.9396,1569.57
-222.464,-123.691,1284.55
-182.289,50.1701,1302.67
-464.458,-146.79,1552.37
-316.527,-49.4976,1413.21
-195.498,-38.2319,1284.49
-426.578,-67.1264,1533.48
-329.072,61.7511,1469.68
-327.187,-138.991,1345.22
-0,0,0
