NECK_TO_HEAD.x,NECK_TO_HEAD.y,NECK_TO_HEAD.z,TORSO_TO_NECK.x,TORSO_TO_NECK.y,TORSO_TO_NECK.z,NECK_TO_RIGHTSHOULDER.x,NECK_TO_RIGHTSHOULDER.y,NECK_TO_RIGHTSHOULDER.z,RIGHTSHOULDER_TO_RIGHTELBOW.x,RIGHTSHOULDER_TO_RIGHTELBOW.y,RIGHTSHOULDER_TO_RIGHTELBOW.z,RIGHTELBOW_TO_RIGHTHAND.x,RIGHTELBOW_TO_RIGHTHAND.y,RIGHTELBOW_TO_RIGHTHAND.z,NECK_TO_LEFTSHOULDER.x,NECK_TO_LEFTSHOULDER.y,NECK_TO_LEFTSHOULDER.z,LEFTSHOULDER_TO_LEFTELBOW.x,LEFTSHOULDER_TO_LEFTELBOW.y,LEFTSHOULDER_TO_LEFTELBOW.z,LEFTELBOW_TO_LEFTHAND.x,LEFTELBOW_TO_LEFTHAND.y,LEFTELBOW_TO_LEFTHAND.z,TORSO_TO_RIGHTHIP.x,TORSO_TO_RIGHTHIP.y,TORSO_TO_RIGHTHIP.z,TORSO_TO_LEFTHIP.x,TORSO_TO_LEFTHIP.y,TORSO_TO_LEFTHIP.z,answer
0.0899052,-0.928719,-0.359721,0.0897043,-0.92403,-0.371647,-0.838766,-0.271301,0.472089,-0.322131,0.621475,0.714143,-0.0516205,0.564997,0.823477,0.838766,0.271301,-0.472089,0.352062,0.898714,-0.261469,0.407157,0.653497,0.638095,-0.432912,0.725314,0.535262,0.270014,0.952678,0.13963,100
0.0950357,-0.92873,-0.358371,0.100129,-0.922491,-0.372806,-0.828159,-0.284946,0.482657,-0.334514,0.614661,0.714348,-0.033985,0.575809,0.816878,0.828158,0.284946,-0.482659,0.319766,0.90369,-0.284771,0.427524,0.701975,0.569608,-0.437961,0.718174,0.540755,0.256135,0.956993,0.13623,100
0.098055,-0.926746,-0.362665,0.106999,-0.920941,-0.374726,-0.825345,-0.292424,0.483005,-0.333183,0.603166,0.724693,-0.0235639,0.587234,0.809074,0.825345,0.292424,-0.483005,0.309173,0.902419,-0.300088,0.41212,0.719542,0.558943,-0.44297,0.713678,0.542624,0.248664,0.958727,0.137869,100
0.104221,-0.929718,-0.353218,0.108782,-0.925526,-0.362724,-0.812114,-0.293171,0.504502,-0.331929,0.598315,0.729275,-0.021036,0.586918,0.809373,0.812114,0.293171,-0.504502,0.29316,0.906051,-0.30517,0.393416,0.744751,0.539045,-0.439082,0.717493,0.54075,0.241542,0.963197,0.117932,100
0.106833,-0.931041,-0.348926,0.10924,-0.927301,-0.358022,-0.810133,-0.291759,0.508489,-0.322725,0.579318,0.748491,-0.0131326,0.59001,0.807289,0.810133,0.291759,-0.508489,0.280579,0.895881,-0.344489,0.363864,0.804386,0.469644,-0.438592,0.719769,0.538117,0.240211,0.964231,0.112059,100
0.126229,-0.929646,-0.346155,0.130847,-0.927432,-0.350355,-0.78875,-0.311481,0.529956,-0.299762,0.574149,0.761903,-0.00822207,0.581396,0.813579,0.78875,0.311481,-0.529956,0.242545,0.887362,-0.392122,0.363564,0.836839,0.409294,-0.449358,0.71152,0.540201,0.211754,0.972596,0.0960052,100
0.140333,-0.927864,-0.345508,0.141391,-0.928936,-0.34218,-0.726396,-0.332189,0.601664,-0.290815,0.556994,0.777936,0.008113,0.593638,0.804691,0.726396,0.332189,-0.601664,0.257522,0.893374,-0.368191,0.356009,0.880816,0.312124,-0.43266,0.704366,0.562737,0.175882,0.98266,0.0586904,100
0.153973,-0.924156,-0.349612,0.147759,-0.927802,-0.342566,-0.67746,-0.347297,0.648408,-0.283079,0.552063,0.784279,0.0186583,0.607954,0.793753,0.67746,0.347297,-0.648408,0.328902,0.811633,-0.482779,0.224439,0.891056,0.394519,-0.417007,0.698199,0.581913,0.148455,0.988081,0.0406999,100
0.156056,-0.920329,-0.358665,0.150892,-0.924403,-0.3503,-0.645152,-0.360575,0.67362,-0.268553,0.540091,0.79761,0.0279982,0.627766,0.777898,0.645152,0.360575,-0.67362,0.323785,0.807259,-0.493454,0.229811,0.930668,0.284683,-0.406396,0.689536,0.599486,0.132155,0.990532,0.0371709,100
0.163894,-0.913452,-0.372484,0.158729,-0.918366,-0.362503,-0.617808,-0.378781,0.689085,-0.25858,0.539692,0.801167,0.0345285,0.643667,0.764526,0.617808,0.378781,-0.689085,0.401924,0.612762,-0.680427,0.102767,0.913905,0.392704,-0.40241,0.676002,0.617323,0.114007,0.99262,0.041326,100
