NECK_TO_HEAD.x,NECK_TO_HEAD.y,NECK_TO_HEAD.z,TORSO_TO_NECK.x,TORSO_TO_NECK.y,TORSO_TO_NECK.z,NECK_TO_RIGHTSHOULDER.x,NECK_TO_RIGHTSHOULDER.y,NECK_TO_RIGHTSHOULDER.z,RIGHTSHOULDER_TO_RIGHTELBOW.x,RIGHTSHOULDER_TO_RIGHTELBOW.y,RIGHTSHOULDER_TO_RIGHTELBOW.z,RIGHTELBOW_TO_RIGHTHAND.x,RIGHTELBOW_TO_RIGHTHAND.y,RIGHTELBOW_TO_RIGHTHAND.z,NECK_TO_LEFTSHOULDER.x,NECK_TO_LEFTSHOULDER.y,NECK_TO_LEFTSHOULDER.z,LEFTSHOULDER_TO_LEFTELBOW.x,LEFTSHOULDER_TO_LEFTELBOW.y,LEFTSHOULDER_TO_LEFTELBOW.z,LEFTELBOW_TO_LEFTHAND.x,LEFTELBOW_TO_LEFTHAND.y,LEFTELBOW_TO_LEFTHAND.z,TORSO_TO_RIGHTHIP.x,TORSO_TO_RIGHTHIP.y,TORSO_TO_RIGHTHIP.z,TORSO_TO_LEFTHIP.x,TORSO_TO_LEFTHIP.y,TORSO_TO_LEFTHIP.z,answer
0.234122,-0.960293,-0.15174,0.230179,-0.961426,-0.150592,-0.611602,-0.0529019,-0.789395,-0.678703,0.701902,-0.216091,-0.69652,0.666566,0.265613,0.611602,0.0529015,0.789395,0.274886,0.833794,0.478775,-0.424369,0.606866,0.67203,-0.460996,0.868861,-0.180452,0.0339681,0.89254,0.449687,100
0.23341,-0.959366,-0.158545,0.231124,-0.959726,-0.159714,-0.621391,-0.0478148,-0.78204,-0.673971,0.703993,-0.223958,-0.692924,0.66813,0.271034,0.621392,0.0478148,0.78204,0.276427,0.834848,0.476043,-0.416155,0.625043,0.660406,-0.465888,0.868456,-0.169507,0.037506,0.889285,0.455813,100
0.230955,-0.960315,-0.156378,0.231905,-0.960008,-0.156856,-0.631263,-0.053278,-0.773737,-0.673497,0.698808,-0.240974,-0.687563,0.663377,0.295277,0.631264,0.053278,0.773736,0.281947,0.842287,0.45941,-0.373619,0.666169,0.645467,-0.470206,0.86636,-0.168304,0.0404171,0.892244,0.449741,100
0.237265,-0.959853,-0.149625,0.235526,-0.96069,-0.146974,-0.636741,-0.0654302,-0.768297,-0.683434,0.68928,-0.240438,-0.674552,0.659344,0.332031,0.636741,0.0654299,0.768297,0.303493,0.844636,0.441001,-0.356048,0.701239,0.617651,-0.476192,0.861546,-0.176011,0.0399714,0.897437,0.439327,100
0.234039,-0.961643,-0.143071,0.229714,-0.962952,-0.141262,-0.654748,-0.06858,-0.752729,-0.683128,0.693463,-0.229009,-0.684193,0.64623,0.338033,0.654748,0.0685799,0.752729,0.314704,0.853539,0.415251,-0.339696,0.727183,0.596499,-0.477323,0.861227,-0.174503,0.0523111,0.902099,0.428347,100
0.231433,-0.963088,-0.137479,0.22451,-0.964823,-0.136791,-0.670723,-0.071574,-0.738247,-0.697609,0.685355,-0.208878,-0.6864,0.638886,0.347391,0.670723,0.071574,0.738246,0.340297,0.858095,0.384539,-0.301829,0.768486,0.564206,-0.479536,0.860083,-0.174074,0.0648096,0.905142,0.42014,100
0.23499,-0.964222,-0.1227,0.223807,-0.966731,-0.123859,-0.693769,-0.0841912,-0.715259,-0.710982,0.680797,-0.176123,-0.689507,0.630222,0.356932,0.693769,0.084191,0.715259,0.371919,0.863265,0.341248,-0.249695,0.799898,0.545725,-0.487483,0.85514,-0.176343,0.0748799,0.91352,0.399844,100
0.238602,-0.964787,-0.110698,0.222926,-0.968359,-0.112179,-0.738055,-0.100441,-0.667223,-0.723697,0.672371,-0.155499,-0.688634,0.620791,0.374701,0.738055,0.100441,0.667223,0.368545,0.869481,0.328904,-0.196513,0.833643,0.516161,-0.501276,0.84951,-0.164484,0.0908832,0.92518,0.368486,100
0.240165,-0.965255,-0.102977,0.222054,-0.969078,-0.107614,-0.780906,-0.112072,-0.614512,-0.725725,0.676275,-0.126392,-0.675836,0.622777,0.394201,0.780907,0.112072,0.614511,0.437761,0.840179,0.320101,-0.252664,0.843659,0.47371,-0.515375,0.844322,-0.146661,0.107905,0.932816,0.343818,100
0.246507,-0.963496,-0.10445,0.226522,-0.967927,-0.108656,-0.806298,-0.121272,-0.578944,-0.742165,0.663657,-0.0935465,-0.649637,0.639001,0.411885,0.806298,0.121272,0.578944,0.43956,0.843848,0.307746,-0.19936,0.86914,0.452605,-0.528675,0.838638,-0.131108,0.113793,0.936803,0.330833,100
0.257913,-0.960813,-0.101589,0.235791,-0.966007,-0.10599,-0.821635,-0.13543,-0.553692,-0.747084,0.660737,-0.0727436,-0.634503,0.651117,0.416476,0.821634,0.13543,0.553693,0.549301,0.78124,0.296534,-0.270187,0.859306,0.434273,-0.5429,0.830693,-0.123327,0.111426,0.941375,0.318431,100
0.279545,-0.954338,-0.105323,0.250947,-0.961945,-0.108105,-0.83023,-0.149412,-0.537023,-0.744055,0.667087,-0.0371061,-0.623836,0.655902,0.424996,0.83023,0.149413,0.537023,0.572277,0.767692,0.288354,-0.195769,0.885454,0.42148,-0.558294,0.821853,-0.113429,0.0991048,0.944593,0.312924,100
0.295258,-0.947775,-0.120603,0.264213,-0.956777,-0.12153,-0.838338,-0.155377,-0.52254,-0.725698,0.687784,-0.0177648,-0.630199,0.648575,0.426849,0.838338,0.155376,0.52254,0.590321,0.763021,0.263288,-0.159667,0.888292,0.430631,-0.570979,0.815604,-0.0936675,0.0874391,0.943883,0.318494,100
0.309866,-0.941515,-0.132413,0.275083,-0.951808,-0.135615,-0.834775,-0.155358,-0.528218,-0.716435,0.697372,-0.0198478,-0.626983,0.654863,0.421955,0.834775,0.155358,0.528218,0.569703,0.777158,0.267326,-0.130726,0.885217,0.446433,-0.578469,0.811542,-0.0823016,0.0748522,0.939842,0.333309,100
0.304888,-0.941539,-0.143347,0.274457,-0.950515,-0.145587,-0.818499,-0.145166,-0.555866,-0.715656,0.697437,-0.0376591,-0.630701,0.664063,0.401542,0.818499,0.145166,0.555866,0.506016,0.818684,0.271485,-0.0934074,0.86859,0.486649,-0.573323,0.814931,-0.0847786,0.0700433,0.932868,0.353343,100
0.298604,-0.943579,-0.143156,0.274027,-0.950825,-0.144361,-0.797512,-0.141631,-0.586442,-0.707098,0.704094,-0.0652939,-0.643661,0.662135,0.383767,0.797513,0.141631,0.586442,0.459301,0.833043,0.308353,-0.0998448,0.854987,0.508947,-0.5648,0.819487,-0.097175,0.06048,0.929944,0.362693,100
0.28521,-0.946901,-0.148437,0.265279,-0.95331,-0.144313,-0.796683,-0.133056,-0.58957,-0.685145,0.724619,-0.0741872,-0.649654,0.67361,0.352419,0.796683,0.133056,0.58957,0.41605,0.838845,0.351057,-0.102169,0.840518,0.532063,-0.559704,0.822465,-0.101403,0.0725224,0.927693,0.366232,100
0.272074,-0.951218,-0.145466,0.255662,-0.9574,-0.134246,-0.786248,-0.127353,-0.604645,-0.634671,0.756591,-0.15736,-0.669909,0.634013,0.386328,0.786247,0.127353,0.604646,0.375645,0.839676,0.392217,-0.136514,0.814842,0.563379,-0.550722,0.825984,-0.120233,0.082006,0.927134,0.365646,100
0.256138,-0.95666,-0.138544,0.24329,-0.962122,-0.12301,-0.753366,-0.113589,-0.647717,-0.62254,0.758002,-0.19462,-0.663128,0.66646,0.340723,0.753365,0.113589,0.647718,0.338852,0.84186,0.420062,-0.165867,0.786306,0.595156,-0.52956,0.834745,-0.15089,0.0835111,0.923458,0.374502,100
0.242474,-0.961879,-0.126473,0.237068,-0.965053,-0.111677,-0.690791,-0.0991595,-0.716223,-0.610184,0.760545,-0.221914,-0.650356,0.701954,0.290342,0.69079,0.0991593,0.716224,0.327763,0.823532,0.462998,-0.222231,0.747497,0.625989,-0.500199,0.844642,-0.190734,0.0647175,0.917631,0.392129,100
0.230714,-0.965028,-0.124471,0.229853,-0.967183,-0.108277,-0.648369,-0.0858127,-0.756475,-0.591328,0.780052,-0.204575,-0.647629,0.727693,0.22592,0.648369,0.0858127,0.756475,0.294096,0.816451,0.496906,-0.269755,0.704367,0.656581,-0.476938,0.853292,-0.210768,0.0540619,0.912748,0.40493,100
0.215314,-0.96809,-0.128228,0.216863,-0.969814,-0.111493,-0.606875,-0.0676194,-0.791916,-0.60445,0.762153,-0.23187,-0.643335,0.737759,0.204527,0.606875,0.0676193,0.791916,0.26709,0.808349,0.524629,-0.330494,0.651123,0.683237,-0.448387,0.865826,-0.222025,0.0481185,0.905978,0.420581,100
0.205166,-0.968362,-0.142064,0.209301,-0.969485,-0.127641,-0.591223,-0.0484641,-0.805051,-0.613651,0.729623,-0.3018,-0.595848,0.763146,0.250145,0.591223,0.0484645,0.80505,0.244458,0.80682,0.53785,-0.365618,0.626187,0.688632,-0.435454,0.874853,-0.212161,0.0482079,0.897091,0.439209,100
0.209618,-0.965794,-0.152651,0.207384,-0.96731,-0.145957,-0.596683,-0.0307667,-0.801887,-0.617584,0.730268,-0.292059,-0.615565,0.768165,0.176076,0.596683,0.0307664,0.801887,0.223694,0.810628,0.541151,-0.383715,0.612144,0.691406,-0.436318,0.878367,-0.195189,0.0533345,0.88829,0.456175,100
0.200782,-0.965846,-0.163791,0.199942,-0.966317,-0.162031,-0.609163,-0.01415,-0.792919,-0.610705,0.726289,-0.315506,-0.633537,0.760221,0.143854,0.609164,0.01415,0.792918,0.206991,0.820748,0.532473,-0.393266,0.609106,0.688717,-0.435273,0.882446,-0.178402,0.0666647,0.88062,0.46911,100
0.198601,-0.964744,-0.172702,0.193633,-0.96529,-0.175277,-0.636146,-0.00362109,-0.77156,-0.606127,0.725492,-0.325992,-0.655533,0.742089,0.139931,0.636147,0.00362138,0.771559,0.198363,0.824767,0.529539,-0.394045,0.631163,0.668103,-0.440492,0.883702,-0.15823,0.0844072,0.876378,0.474169,100
0.195022,-0.963027,-0.185865,0.186702,-0.96454,-0.18656,-0.671119,0.00278407,-0.741344,-0.620735,0.711503,-0.329321,-0.661282,0.736079,0.144546,0.671119,-0.00278378,0.741344,0.184082,0.837584,0.51436,-0.380351,0.669562,0.637981,-0.447665,0.88396,-0.134949,0.105058,0.874902,0.472768,100
0.188009,-0.962418,-0.195971,0.179922,-0.964595,-0.192835,-0.713999,0.000976669,-0.700146,-0.630041,0.645877,-0.431151,-0.628005,0.725275,0.282109,0.713999,-0.000976957,0.700146,0.165466,0.846034,0.506801,-0.35618,0.711196,0.606083,-0.457232,0.882461,-0.110461,0.127502,0.87813,0.461119,100
0.188028,-0.961333,-0.201207,0.182442,-0.962952,-0.198593,-0.735348,-0.00216468,-0.677686,-0.641215,0.677801,-0.359763,-0.665656,0.709843,0.230271,0.735348,0.00216497,0.677687,0.16555,0.848252,0.503053,-0.32194,0.755259,0.57091,-0.467703,0.878638,-0.0961668,0.134243,0.878697,0.458116,100
0.198057,-0.957221,-0.210952,0.192041,-0.959731,-0.20503,-0.731827,-0.0032723,-0.681483,-0.653484,0.693711,-0.302859,-0.683777,0.690073,0.237167,0.731827,0.0032723,0.681482,0.185555,0.855738,0.482993,-0.298867,0.777785,0.552928,-0.475377,0.874938,-0.0921939,0.124477,0.876096,0.46579,100
0.19803,-0.956598,-0.213787,0.19221,-0.959274,-0.207001,-0.721707,0.00105883,-0.692198,-0.654289,0.706667,-0.26931,-0.703,0.667352,0.245831,0.721707,-0.00105883,0.692198,0.207869,0.860788,0.46458,-0.26437,0.809838,0.523708,-0.472178,0.876311,-0.0955301,0.120849,0.873126,0.472278,100
0.209244,-0.95456,-0.212207,0.201196,-0.957614,-0.206143,-0.689515,0.00129856,-0.72427,-0.660643,0.720268,-0.211576,-0.715978,0.652406,0.248478,0.689515,-0.00129856,0.72427,0.243661,0.86143,0.44561,-0.248401,0.823619,0.509853,-0.466733,0.877776,-0.108025,0.0975437,0.870502,0.482401,100
0.219437,-0.951395,-0.216092,0.208576,-0.955124,-0.210319,-0.662256,0.0065367,-0.749249,-0.674082,0.710693,-0.201316,-0.699986,0.662036,0.267821,0.662255,-0.00653698,0.74925,0.329939,0.825813,0.457355,-0.323579,0.818709,0.474356,-0.46184,0.879775,-0.112694,0.0780054,0.865891,0.494113,100
0.213196,-0.954029,-0.210655,0.204635,-0.956141,-0.209569,-0.646507,0.0142917,-0.762775,-0.638463,0.734024,-0.231461,-0.727234,0.608869,0.316874,0.646506,-0.0142917,0.762775,0.308242,0.828702,0.467162,-0.298046,0.820023,0.488601,-0.451427,0.884461,-0.118082,0.074527,0.863927,0.498073,100
0.212655,-0.953336,-0.21431,0.207956,-0.955485,-0.209292,-0.620715,0.0199618,-0.783782,-0.643089,0.724687,-0.24752,-0.71444,0.637861,0.287593,0.620715,-0.0199621,0.783782,0.280201,0.838473,0.467386,-0.278621,0.813867,0.509893,-0.444088,0.886984,-0.12667,0.0607957,0.860569,0.505692,100
0.211329,-0.95237,-0.219846,0.20682,-0.953919,-0.217401,-0.584093,0.0368594,-0.810849,-0.644857,0.733967,-0.213193,-0.708459,0.667509,0.229169,0.584093,-0.036859,0.810849,0.255614,0.836913,0.483981,-0.283349,0.80512,0.521052,-0.427785,0.894666,-0.128736,0.0456815,0.85181,0.521855,100
0.204659,-0.954253,-0.217982,0.198803,-0.955678,-0.217157,-0.559,0.0461587,-0.827882,-0.621154,0.732729,-0.277985,-0.70496,0.663501,0.250595,0.559,-0.0461584,0.827882,0.208827,0.834561,0.509803,-0.309523,0.777843,0.546951,-0.410314,0.901921,-0.134836,0.0420771,0.84906,0.526618,100
0.193146,-0.956148,-0.220174,0.187129,-0.957697,-0.218629,-0.531354,0.0586915,-0.845114,-0.603722,0.747325,-0.277533,-0.704603,0.685444,0.183577,0.531354,-0.0586913,0.845114,0.166735,0.827542,0.536073,-0.338498,0.749251,0.569247,-0.389432,0.910119,-0.141514,0.04215,0.844102,0.534523,100
0.18731,-0.955592,-0.227507,0.183268,-0.954595,-0.234865,-0.486873,0.0902316,-0.8688,-0.580576,0.758816,-0.295179,-0.689768,0.712668,0.127766,0.486872,-0.0902316,0.8688,0.123956,0.815384,0.565495,-0.377414,0.715193,0.588266,-0.369757,0.918447,-0.14048,0.0305537,0.826625,0.561922,100
0.181293,-0.954759,-0.235728,0.17942,-0.95316,-0.243506,-0.476536,0.105189,-0.87284,-0.554865,0.766594,-0.323199,-0.676522,0.729754,0.0988801,0.476535,-0.105189,0.87284,0.0827301,0.804519,0.588137,-0.39763,0.696472,0.597342,-0.362039,0.922229,-0.135728,0.0306022,0.818831,0.573219,100
0.173045,-0.952859,-0.24923,0.174335,-0.950874,-0.255823,-0.45702,0.123211,-0.880881,-0.521115,0.774195,-0.359252,-0.671802,0.735827,0.0850917,0.45702,-0.123212,0.880881,0.0351445,0.794212,0.606623,-0.432773,0.656734,0.617583,-0.350081,0.927767,-0.129193,0.0280317,0.808174,0.588277,100
0.174019,-0.947765,-0.267318,0.181872,-0.943532,-0.276894,-0.453526,0.145339,-0.879313,-0.488584,0.783611,-0.383719,-0.656015,0.753113,0.0496476,0.453525,-0.145339,0.879313,-0.00742636,0.788281,0.61527,-0.47796,0.616043,0.626135,-0.355036,0.928459,-0.109152,0.0199668,0.793789,0.607865,100
0.175397,-0.941693,-0.287143,0.187296,-0.935408,-0.299886,-0.460615,0.167246,-0.871701,-0.463262,0.787144,-0.407176,-0.648565,0.761127,0.00699665,0.460615,-0.167247,0.871701,-0.0326566,0.787545,0.615391,-0.514945,0.599057,0.613158,-0.363144,0.927655,-0.087079,0.0192622,0.777589,0.628478,100
0.191357,-0.937946,-0.289204,0.205723,-0.931984,-0.298469,-0.502156,0.14522,-0.852496,-0.484111,0.754557,-0.443036,-0.592184,0.805608,-0.0177028,0.502156,-0.14522,0.852496,-0.0647811,0.787338,0.613108,-0.565118,0.587028,0.579689,-0.397929,0.913264,-0.0871894,0.0232049,0.778867,0.62676,100
0.188224,-0.939705,-0.285528,0.199378,-0.935428,-0.291931,-0.522148,0.134623,-0.842162,-0.507747,0.731915,-0.454415,-0.573661,0.818886,0.0184132,0.522148,-0.134623,0.842162,-0.0565864,0.803405,0.592738,-0.553176,0.610793,0.566506,-0.399791,0.912656,-0.0850022,0.0351465,0.789426,0.612839,100
0.186533,-0.951552,-0.244447,0.189338,-0.949322,-0.250877,-0.604415,0.0745019,-0.793178,-0.566203,0.725549,-0.391142,-0.576809,0.812235,0.0869835,0.604415,-0.0745021,0.793178,0.00229703,0.847009,0.531573,-0.461005,0.718016,0.521466,-0.426937,0.897427,-0.111124,0.0842998,0.820642,0.565191,100
0.191546,-0.957409,-0.21605,0.190137,-0.956158,-0.222733,-0.660483,0.0326796,-0.75013,-0.588371,0.680916,-0.436088,-0.544176,0.806015,0.232837,0.660482,-0.0326795,0.75013,0.0333791,0.868498,0.494567,-0.403162,0.768588,0.496723,-0.449897,0.885828,-0.113586,0.104305,0.849478,0.517212,100
0.203839,-0.959311,-0.195376,0.196874,-0.959626,-0.200892,-0.700337,-0.00165352,-0.71381,-0.61709,0.695626,-0.367836,-0.535123,0.811531,0.234649,0.700338,0.00165353,0.71381,0.0854679,0.886901,0.453983,-0.37081,0.803965,0.464909,-0.471505,0.874267,-0.115498,0.112885,0.870042,0.479879,100
0.206043,-0.961988,-0.179236,0.199517,-0.963343,-0.179341,-0.741022,-0.0333639,-0.670652,-0.613077,0.74073,-0.274693,-0.539591,0.80441,0.248527,0.741021,0.0333635,0.670652,0.123052,0.899575,0.419073,-0.354695,0.833144,0.424338,-0.490116,0.863904,-0.115999,0.126503,0.888272,0.441553,100
0.225506,-0.961935,-0.154364,0.221444,-0.962596,-0.156116,-0.762905,-0.0733211,-0.642339,-0.588614,0.787504,-0.182677,-0.550926,0.783708,0.286851,0.762905,0.0733209,0.642339,0.186161,0.90349,0.386071,-0.351642,0.840931,0.411318,-0.517099,0.847009,-0.123225,0.113344,0.906262,0.407238,100
0.251443,-0.957978,-0.138039,0.243202,-0.959643,-0.141204,-0.793094,-0.110898,-0.598918,-0.600287,0.79123,-0.116661,-0.540206,0.775629,0.326462,0.793094,0.110898,0.598918,0.225166,0.906249,0.35779,-0.305419,0.867898,0.391756,-0.545949,0.829772,-0.115838,0.10238,0.921836,0.373814,100
0.277089,-0.951689,-0.132326,0.261075,-0.955508,-0.137276,-0.812302,-0.136257,-0.567098,-0.611951,0.785908,-0.0886801,-0.546226,0.765229,0.340679,0.812301,0.136257,0.567099,0.346258,0.880552,0.323625,-0.344263,0.856096,0.385465,-0.567345,0.816806,-0.104626,0.0912145,0.92991,0.356298,100
0.294009,-0.946753,-0.131214,0.275842,-0.951733,-0.134594,-0.814455,-0.153004,-0.55969,-0.62074,0.781343,-0.0646954,-0.561196,0.753493,0.342501,0.814455,0.153004,0.55969,0.437721,0.839158,0.322823,-0.321411,0.877731,0.355364,-0.580213,0.807961,-0.102726,0.0764703,0.933736,0.349699,100
0.310873,-0.941079,-0.133151,0.289449,-0.947422,-0.136423,-0.826676,-0.169222,-0.53663,-0.637963,0.768324,-0.0517833,-0.568281,0.741416,0.356874,0.826675,0.169222,0.536631,0.505383,0.801925,0.318596,-0.288901,0.889618,0.353717,-0.595436,0.798336,-0.090086,0.066551,0.937726,0.340942,100
0.320032,-0.938077,-0.132632,0.298778,-0.944724,-0.135015,-0.83749,-0.181902,-0.515288,-0.643444,0.765481,0.00435988,-0.586649,0.727532,0.355725,0.83749,0.181902,0.515288,0.564657,0.765184,0.309284,-0.249168,0.902175,0.352129,-0.605253,0.791922,-0.0807982,0.0591236,0.94217,0.32988,100
0.338486,-0.932196,-0.12821,0.309331,-0.942045,-0.129868,-0.832612,-0.196362,-0.51788,-0.656316,0.754025,0.0263721,-0.580898,0.71525,0.388555,0.832612,0.196362,0.51788,0.602728,0.744997,0.28583,-0.233604,0.901002,0.365547,-0.611979,0.786258,-0.0853202,0.0450218,0.944733,0.324734,100
0.346057,-0.929952,-0.124232,0.318637,-0.939618,-0.124853,-0.82252,-0.206455,-0.52994,-0.653892,0.755819,0.0340958,-0.573208,0.670061,0.471647,0.82252,0.206455,0.529941,0.53606,0.803404,0.259196,-0.201412,0.904127,0.376811,-0.6173,0.781004,-0.0947301,0.0323955,0.945359,0.324419,100
0.357257,-0.925558,-0.125341,0.330155,-0.935874,-0.123035,-0.823501,-0.217991,-0.523761,-0.683058,0.729455,0.0364313,-0.553891,0.681796,0.477869,0.823502,0.217992,0.52376,0.512254,0.827411,0.230189,-0.169715,0.897413,0.407243,-0.627636,0.772856,-0.0936307,0.0217804,0.947087,0.320238,100
0.364045,-0.922656,-0.12719,0.337078,-0.933723,-0.12058,-0.82782,-0.230836,-0.511301,-0.684054,0.726548,0.0647933,-0.566773,0.671323,0.477592,0.82782,0.230836,0.511301,0.505728,0.834439,0.218979,-0.169289,0.888663,0.426168,-0.636432,0.765907,-0.0913291,0.0176435,0.949548,0.313124,100
0.362251,-0.923871,-0.123435,0.339278,-0.93348,-0.116208,-0.843319,-0.242472,-0.479605,-0.692405,0.718564,0.0651267,-0.552689,0.670142,0.495423,0.843319,0.242472,0.479605,0.513616,0.833943,0.201837,-0.16461,0.876722,0.451954,-0.644859,0.759738,-0.0833905,0.0229297,0.954498,0.297335,100
0.363098,-0.923141,-0.126373,0.343924,-0.931624,-0.117447,-0.854509,-0.250894,-0.454826,-0.686831,0.722104,0.0826349,-0.546775,0.658459,0.517173,0.854509,0.250894,0.454825,0.529117,0.833624,0.158449,-0.157753,0.86182,0.482059,-0.649185,0.757207,-0.0720864,0.0195157,0.956947,0.289606,100
0.362632,-0.923653,-0.123949,0.343759,-0.931865,-0.116007,-0.863309,-0.25586,-0.435009,-0.692727,0.714721,0.0964461,-0.539341,0.662582,0.519707,0.863309,0.25586,0.435009,0.533822,0.835467,0.130495,-0.149065,0.858612,0.490474,-0.656483,0.75137,-0.0668852,0.0280681,0.959307,0.280965,100
