NECK_TO_HEAD.x,NECK_TO_HEAD.y,NECK_TO_HEAD.z,TORSO_TO_NECK.x,TORSO_TO_NECK.y,TORSO_TO_NECK.z,NECK_TO_RIGHTSHOULDER.x,NECK_TO_RIGHTSHOULDER.y,NECK_TO_RIGHTSHOULDER.z,RIGHTSHOULDER_TO_RIGHTELBOW.x,RIGHTSHOULDER_TO_RIGHTELBOW.y,RIGHTSHOULDER_TO_RIGHTELBOW.z,RIGHTELBOW_TO_RIGHTHAND.x,RIGHTELBOW_TO_RIGHTHAND.y,RIGHTELBOW_TO_RIGHTHAND.z,NECK_TO_LEFTSHOULDER.x,NECK_TO_LEFTSHOULDER.y,NECK_TO_LEFTSHOULDER.z,LEFTSHOULDER_TO_LEFTELBOW.x,LEFTSHOULDER_TO_LEFTELBOW.y,LEFTSHOULDER_TO_LEFTELBOW.z,LEFTELBOW_TO_LEFTHAND.x,LEFTELBOW_TO_LEFTHAND.y,LEFTELBOW_TO_LEFTHAND.z,TORSO_TO_RIGHTHIP.x,TORSO_TO_RIGHTHIP.y,TORSO_TO_RIGHTHIP.z,TORSO_TO_LEFTHIP.x,TORSO_TO_LEFTHIP.y,TORSO_TO_LEFTHIP.z,answer
0.198601,-0.964744,-0.172702,0.193633,-0.96529,-0.175277,-0.636146,-0.00362109,-0.77156,-0.606127,0.725492,-0.325992,-0.655533,0.742089,0.139931,0.636147,0.00362138,0.771559,0.198363,0.824767,0.529539,-0.394045,0.631163,0.668103,-0.440492,0.883702,-0.15823,0.0844072,0.876378,0.474169,100
0.195022,-0.963027,-0.185865,0.186702,-0.96454,-0.18656,-0.671119,0.00278407,-0.741344,-0.620735,0.711503,-0.329321,-0.661282,0.736079,0.144546,0.671119,-0.00278378,0.741344,0.184082,0.837584,0.51436,-0.380351,0.669562,0.637981,-0.447665,0.88396,-0.134949,0.105058,0.874902,0.472768,100
0.188009,-0.962418,-0.195971,0.179922,-0.964595,-0.192835,-0.713999,0.000976669,-0.700146,-0.630041,0.645877,-0.431151,-0.628005,0.725275,0.282109,0.713999,-0.000976957,0.700146,0.165466,0.846034,0.506801,-0.35618,0.711196,0.606083,-0.457232,0.882461,-0.110461,0.127502,0.87813,0.461119,100
0.188028,-0.961333,-0.201207,0.182442,-0.962952,-0.198593,-0.735348,-0.00216468,-0.677686,-0.641215,0.677801,-0.359763,-0.665656,0.709843,0.230271,0.735348,0.00216497,0.677687,0.16555,0.848252,0.503053,-0.32194,0.755259,0.57091,-0.467703,0.878638,-0.0961668,0.134243,0.878697,0.458116,100
0.198057,-0.957221,-0.210952,0.192041,-0.959731,-0.20503,-0.731827,-0.0032723,-0.681483,-0.653484,0.693711,-0.302859,-0.683777,0.690073,0.237167,0.731827,0.0032723,0.681482,0.185555,0.855738,0.482993,-0.298867,0.777785,0.552928,-0.475377,0.874938,-0.0921939,0.124477,0.876096,0.46579,100
0.19803,-0.956598,-0.213787,0.19221,-0.959274,-0.207001,-0.721707,0.00105883,-0.692198,-0.654289,0.706667,-0.26931,-0.703,0.667352,0.245831,0.721707,-0.00105883,0.692198,0.207869,0.860788,0.46458,-0.26437,0.809838,0.523708,-0.472178,0.876311,-0.0955301,0.120849,0.873126,0.472278,100
0.209244,-0.95456,-0.212207,0.201196,-0.957614,-0.206143,-0.689515,0.00129856,-0.72427,-0.660643,0.720268,-0.211576,-0.715978,0.652406,0.248478,0.689515,-0.00129856,0.72427,0.243661,0.86143,0.44561,-0.248401,0.823619,0.509853,-0.466733,0.877776,-0.108025,0.0975437,0.870502,0.482401,100
0.219437,-0.951395,-0.216092,0.208576,-0.955124,-0.210319,-0.662256,0.0065367,-0.749249,-0.674082,0.710693,-0.201316,-0.699986,0.662036,0.267821,0.662255,-0.00653698,0.74925,0.329939,0.825813,0.457355,-0.323579,0.818709,0.474356,-0.46184,0.879775,-0.112694,0.0780054,0.865891,0.494113,100
0.213196,-0.954029,-0.210655,0.204635,-0.956141,-0.209569,-0.646507,0.0142917,-0.762775,-0.638463,0.734024,-0.231461,-0.727234,0.608869,0.316874,0.646506,-0.0142917,0.762775,0.308242,0.828702,0.467162,-0.298046,0.820023,0.488601,-0.451427,0.884461,-0.118082,0.074527,0.863927,0.498073,100
0.212655,-0.953336,-0.21431,0.207956,-0.955485,-0.209292,-0.620715,0.0199618,-0.783782,-0.643089,0.724687,-0.24752,-0.71444,0.637861,0.287593,0.620715,-0.0199621,0.783782,0.280201,0.838473,0.467386,-0.278621,0.813867,0.509893,-0.444088,0.886984,-0.12667,0.0607957,0.860569,0.505692,100
0.211329,-0.95237,-0.219846,0.20682,-0.953919,-0.217401,-0.584093,0.0368594,-0.810849,-0.644857,0.733967,-0.213193,-0.708459,0.667509,0.229169,0.584093,-0.036859,0.810849,0.255614,0.836913,0.483981,-0.283349,0.80512,0.521052,-0.427785,0.894666,-0.128736,0.0456815,0.85181,0.521855,100
0.204659,-0.954253,-0.217982,0.198803,-0.955678,-0.217157,-0.559,0.0461587,-0.827882,-0.621154,0.732729,-0.277985,-0.70496,0.663501,0.250595,0.559,-0.0461584,0.827882,0.208827,0.834561,0.509803,-0.309523,0.777843,0.546951,-0.410314,0.901921,-0.134836,0.0420771,0.84906,0.526618,100
0.193146,-0.956148,-0.220174,0.187129,-0.957697,-0.218629,-0.531354,0.0586915,-0.845114,-0.603722,0.747325,-0.277533,-0.704603,0.685444,0.183577,0.531354,-0.0586913,0.845114,0.166735,0.827542,0.536073,-0.338498,0.749251,0.569247,-0.389432,0.910119,-0.141514,0.04215,0.844102,0.534523,100
0.18731,-0.955592,-0.227507,0.183268,-0.954595,-0.234865,-0.486873,0.0902316,-0.8688,-0.580576,0.758816,-0.295179,-0.689768,0.712668,0.127766,0.486872,-0.0902316,0.8688,0.123956,0.815384,0.565495,-0.377414,0.715193,0.588266,-0.369757,0.918447,-0.14048,0.0305537,0.826625,0.561922,100
0.181293,-0.954759,-0.235728,0.17942,-0.95316,-0.243506,-0.476536,0.105189,-0.87284,-0.554865,0.766594,-0.323199,-0.676522,0.729754,0.0988801,0.476535,-0.105189,0.87284,0.0827301,0.804519,0.588137,-0.39763,0.696472,0.597342,-0.362039,0.922229,-0.135728,0.0306022,0.818831,0.573219,100
0.173045,-0.952859,-0.24923,0.174335,-0.950874,-0.255823,-0.45702,0.123211,-0.880881,-0.521115,0.774195,-0.359252,-0.671802,0.735827,0.0850917,0.45702,-0.123212,0.880881,0.0351445,0.794212,0.606623,-0.432773,0.656734,0.617583,-0.350081,0.927767,-0.129193,0.0280317,0.808174,0.588277,100
0.174019,-0.947765,-0.267318,0.181872,-0.943532,-0.276894,-0.453526,0.145339,-0.879313,-0.488584,0.783611,-0.383719,-0.656015,0.753113,0.0496476,0.453525,-0.145339,0.879313,-0.00742636,0.788281,0.61527,-0.47796,0.616043,0.626135,-0.355036,0.928459,-0.109152,0.0199668,0.793789,0.607865,100
0.175397,-0.941693,-0.287143,0.187296,-0.935408,-0.299886,-0.460615,0.167246,-0.871701,-0.463262,0.787144,-0.407176,-0.648565,0.761127,0.00699665,0.460615,-0.167247,0.871701,-0.0326566,0.787545,0.615391,-0.514945,0.599057,0.613158,-0.363144,0.927655,-0.087079,0.0192622,0.777589,0.628478,100
